,BBL,InspectionDate,Latitude,Longitude,Postcode,CurrentStatus,CurrentStatusDate
20765,-2147483648,2002-03-23,40.693006,-73.950128,11206,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/13/2010
20766,-2147483648,2002-03-25,40.699917,-73.938059,11206,NOT COMPLIED WITH,02/01/2008
25536,1017500032,2002-03-26,40.805379,-73.939782,10035,VIOLATION CLOSED,02/15/2013
20768,1021530067,2002-03-27,40.848978,-73.932936,10033,VIOLATION CLOSED,04/20/2015
20767,2027580029,2002-03-27,40.827849,-73.88689,10459,VIOLATION CLOSED,07/26/2013
1850,-2147483648,2002-04-03,40.679713,-73.951144,11216,VIOLATION CLOSED,02/17/2021
5398,-2147483648,2002-04-03,40.679713,-73.951144,11216,VIOLATION CLOSED,02/17/2021
20771,-2147483648,2002-04-09,40.578327,-73.981803,11224,VIOLATION CLOSED,04/16/2015
20770,-2147483648,2002-04-09,40.578327,-73.981803,11224,VIOLATION CLOSED,04/16/2015
20774,1018627501,2002-04-10,40.800701,-73.964217,10025,VIOLATION CLOSED,07/26/2017
20773,1018627501,2002-04-10,40.800701,-73.964217,10025,VIOLATION CLOSED,07/26/2017
20772,1016660006,2002-04-11,40.79776,-73.939554,10029,DEFECT LETTER ISSUED,12/15/2011
20775,-2147483648,2002-04-17,40.685084,-73.992439,11201,VIOLATION CLOSED,08/28/2019
20776,1018730063,2002-04-18,40.798793,-73.970614,10025,VIOLATION DISMISSED,05/06/2019
332,-2147483648,2002-04-18,40.577887,-74.000155,11224,VIOLATION CLOSED,04/23/2015
20778,1020830055,2002-04-24,40.830068,-73.945393,10031,NOV SENT OUT,05/01/2002
1106,-2147483648,2002-04-24,40.679845,-73.939351,11216,VIOLATION CLOSED,06/15/2022
5956,-2147483648,2002-04-24,40.679845,-73.939351,11216,VIOLATION CLOSED,06/15/2022
20777,1020830055,2002-04-24,40.830068,-73.945393,10031,NOV SENT OUT,05/01/2002
5955,-2147483648,2002-04-24,40.679845,-73.939351,11216,VIOLATION CLOSED,06/15/2022
1104,-2147483648,2002-04-24,40.679845,-73.939351,11216,VIOLATION CLOSED,06/15/2022
4461,2033230001,2002-04-24,40.877686,-73.885142,10458,VIOLATION CLOSED,03/31/2015
20779,2027820079,2002-04-30,40.835332,-73.909803,10456,NOV SENT OUT,07/30/2009
20780,1003980058,2002-05-02,40.7227,-73.98501,10009,VIOLATION CLOSED,07/29/2019
9240,1021700348,2002-05-06,40.856827,-73.930774,10040,VIOLATION CLOSED,06/10/2014
9238,1021700348,2002-05-06,40.856827,-73.930774,10040,VIOLATION CLOSED,06/10/2014
9239,1021700348,2002-05-06,40.856827,-73.930774,10040,VIOLATION CLOSED,06/10/2014
9241,1021700348,2002-05-06,40.856827,-73.930774,10040,VIOLATION CLOSED,06/10/2014
9242,1021700348,2002-05-06,40.856827,-73.930774,10040,VIOLATION CLOSED,06/10/2014
20781,1019180014,2002-05-08,40.813511,-73.943437,10030,VIOLATION DISMISSED,07/27/2015
20782,-2147483648,2002-05-13,40.670567,-73.896003,11207,VIOLATION CLOSED,08/02/2013
20783,-2147483648,2002-05-14,40.668976,-73.748956,11413,VIOLATION DISMISSED,07/27/2015
20784,-2147483648,2002-05-15,40.767207,-73.875918,11369,NOV SENT OUT,08/21/2007
20785,2032790056,2002-05-18,40.867585,-73.884903,10458,NOV SENT OUT,05/20/2002
20788,1021700368,2002-05-20,40.856004,-73.931487,10040,VIOLATION CLOSED,04/21/2016
20786,-2147483648,2002-05-20,40.70742,-73.771632,11423,NOV SENT OUT,05/23/2002
20787,-2147483648,2002-05-20,40.70742,-73.771632,11423,NOV SENT OUT,05/23/2002
4462,2040200025,2002-05-23,40.842402,-73.869084,10460,VIOLATION CLOSED,06/07/2013
20790,-2147483648,2002-05-25,40.6859,-73.950667,11216,FIRST NO ACCESS TO RE- INSPECT VIOLATION,04/04/2010
4463,-2147483648,2002-05-28,40.736866,-73.76251,11364,VIOLATION DISMISSED,07/27/2015
4464,-2147483648,2002-05-28,40.736866,-73.76251,11364,VIOLATION DISMISSED,07/27/2015
20789,2046740087,2002-05-28,40.879976,-73.859318,10467,NOV SENT OUT,09/29/2009
6517,-2147483648,2002-06-03,40.644621,-73.957357,11226,NOV SENT OUT,12/16/2020
6928,-2147483648,2002-06-07,40.730944,-73.736372,11427,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/22/2019
20791,-2147483648,2002-06-11,40.670703,-73.875398,11208,NOV SENT OUT,06/13/2002
20792,-2147483648,2002-06-12,40.771414,-73.931047,11102,VIOLATION CLOSED,12/20/2013
4465,-2147483648,2002-06-17,40.62349,-73.961063,11230,VIOLATION CLOSED,03/10/2014
20793,2038750001,2002-06-19,40.83326,-73.867653,10472,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/06/2013
20794,-2147483648,2002-06-19,40.686917,-73.836645,11416,NOV SENT OUT,07/03/2006
20797,-2147483648,2002-06-22,40.691146,-73.940235,11221,NOV SENT OUT,06/25/2002
20795,-2147483648,2002-06-22,40.691146,-73.940235,11221,NOV SENT OUT,06/25/2002
20796,-2147483648,2002-06-22,40.691146,-73.940235,11221,NOV SENT OUT,06/25/2002
20798,-2147483648,2002-06-24,40.602343,-73.97427,11223,NOV SENT OUT,07/30/2009
20800,-2147483648,2002-06-25,40.642506,-73.904169,11236,NOV SENT OUT,07/30/2009
20801,-2147483648,2002-06-25,40.752574,-73.941028,11101,VIOLATION CLOSED,09/07/2016
20799,-2147483648,2002-06-25,40.642506,-73.904169,11236,NOV SENT OUT,07/30/2009
20802,-2147483648,2002-07-02,40.687553,-73.918668,11221,VIOLATION CLOSED,02/14/2016
7266,1000940001,2002-07-02,40.708439,-74.003704,10038,NOV CERTIFIED LATE,11/02/2007
20803,2027570014,2002-07-10,40.826623,-73.888103,10459,VIOLATION CLOSED,10/31/2016
20804,-2147483648,2002-07-11,40.633759,-73.993421,11219,VIOLATION CLOSED,07/22/2016
20805,-2147483648,2002-07-15,40.708406,-73.962586,11211,VIOLATION CLOSED,05/30/2017
20806,-2147483648,2002-07-17,40.642506,-73.904169,11236,NOV SENT OUT,07/30/2009
20807,-2147483648,2002-07-18,40.592785,-73.942415,11235,NOV SENT OUT,08/04/2009
20808,1013817503,2002-07-23,40.768405,-73.967328,10065,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/08/2015
11376,-2147483648,2002-07-30,40.620558,-73.940698,11234,VIOLATION CLOSED,05/18/2022
11375,-2147483648,2002-07-30,40.620558,-73.940698,11234,VIOLATION CLOSED,05/18/2022
10406,-2147483648,2002-07-31,40.733069,-73.959783,11222,VIOLATION DISMISSED,01/04/2023
20810,-2147483648,2002-08-01,40.682388,-73.892628,11207,VIOLATION CLOSED,10/20/2016
20809,-2147483648,2002-08-01,40.576207,-74.002019,11224,VIOLATION CLOSED,12/24/2015
20812,-2147483648,2002-08-02,40.673168,-73.878367,11208,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/16/2007
20811,1018870036,2002-08-02,40.796417,-73.9744,10025,NOV SENT OUT,08/08/2002
5535,-2147483648,2002-08-02,40.664683,-73.89443,11207,NOV SENT OUT,07/03/2006
20814,-2147483648,2002-08-06,40.692127,-73.912464,11221,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/19/2002
20813,-2147483648,2002-08-06,40.671555,-73.932462,11213,VIOLATION CLOSED,04/09/2018
8527,2036000004,2002-08-08,40.821637,-73.861017,10473,VIOLATION CLOSED,06/24/2017
27838,2030600021,2002-08-08,40.846858,-73.895168,10457,VIOLATION CLOSED,03/14/2023
20815,-2147483648,2002-08-09,40.701015,-73.924794,11237,VIOLATION CLOSED,02/25/2014
4466,1018890022,2002-08-14,40.798477,-73.971192,10025,VIOLATION CLOSED,02/14/2013
4467,-2147483648,2002-08-16,40.676892,-73.910887,11233,VIOLATION CLOSED,09/26/2016
20816,2047360029,2002-08-19,40.874486,-73.848131,10469,NOV SENT OUT,06/06/2007
20821,-2147483648,2002-08-24,40.673946,-73.755235,11413,NOV SENT OUT,07/30/2009
20820,-2147483648,2002-08-24,40.673946,-73.755235,11413,NOV SENT OUT,07/30/2009
20817,2051350051,2002-08-24,40.86146,-73.82121,10475,NOV SENT OUT,08/26/2002
20818,-2147483648,2002-08-24,40.673946,-73.755235,11413,NOV SENT OUT,07/30/2009
20819,-2147483648,2002-08-24,40.673946,-73.755235,11413,NOV SENT OUT,07/30/2009
20822,1020760025,2002-08-28,40.824857,-73.948779,10031,VIOLATION CLOSED,07/05/2017
20825,1004810032,2002-09-04,40.721205,-73.996706,10012,NOV SENT OUT,02/10/2016
20824,-2147483648,2002-09-04,40.68336,-73.949443,11216,VIOLATION CLOSED,03/07/2013
20823,-2147483648,2002-09-04,40.68336,-73.949443,11216,VIOLATION CLOSED,03/07/2013
20826,2030230099,2002-09-05,40.860694,-73.895149,10458,VIOLATION CLOSED,05/19/2014
4468,-2147483648,2002-09-10,40.663385,-73.910112,11212,VIOLATION CLOSED,08/01/2018
20827,1014380014,2002-09-16,40.762593,-73.961263,10065,FIRST NO ACCESS TO RE- INSPECT VIOLATION,01/20/2006
26059,1015280040,2002-09-23,40.776624,-73.954853,10028,NOV CERTIFIED LATE,10/28/2002
20828,-2147483648,2002-09-23,40.648988,-74.007683,11220,NOV SENT OUT,06/06/2007
20829,-2147483648,2002-09-25,40.688435,-73.973883,11217,NOV SENT OUT,09/27/2002
20830,-2147483648,2002-09-25,40.693493,-73.919295,11221,VIOLATION DISMISSED,05/18/2017
20834,-2147483648,2002-09-26,40.713207,-73.766883,11423,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/28/2003
20835,-2147483648,2002-09-26,40.713207,-73.766883,11423,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/28/2003
20831,-2147483648,2002-09-26,40.677339,-73.943816,11216,VIOLATION DISMISSED,12/26/2013
8259,1021770046,2002-09-27,40.84856,-73.941225,10033,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/24/2022
20836,-2147483648,2002-09-30,40.702004,-73.894566,11385,NOV CERTIFIED LATE,10/23/2002
10699,-2147483648,2002-10-01,40.700702,-73.906289,11385,VIOLATION CLOSED,10/05/2018
20837,-2147483648,2002-10-01,40.629088,-73.972789,11230,VIOLATION CLOSED,02/24/2020
20838,-2147483648,2002-10-01,40.700702,-73.906289,11385,VIOLATION CLOSED,10/05/2018
10698,-2147483648,2002-10-01,40.700702,-73.906289,11385,VIOLATION CLOSED,10/05/2018
20839,1021490270,2002-10-03,40.857247,-73.927285,10040,VIOLATION CLOSED,10/28/2015
20840,2050050067,2002-10-07,40.894213,-73.852807,10466,NOV SENT OUT,07/03/2006
4469,1016450133,2002-10-08,40.798836,-73.939997,10035,VIOLATION CLOSED,09/22/2016
20841,2032830047,2002-10-09,40.865137,-73.888486,10458,VIOLATION CLOSED,11/13/2014
20843,2050050067,2002-10-12,40.894213,-73.852807,10466,NOV SENT OUT,07/03/2006
20842,2050050067,2002-10-12,40.894213,-73.852807,10466,NOV SENT OUT,07/03/2006
20844,2044270007,2002-10-15,40.863614,-73.870394,10467,SECOND NO ACCESS TO RE-INSPECT VIOLATION,08/17/2011
6815,-2147483648,2002-10-16,40.759017,-73.82007,11355,VIOLATION CLOSED,03/23/2021
20845,-2147483648,2002-10-21,40.599074,-73.79601,11692,FIRST NO ACCESS TO RE- INSPECT VIOLATION,08/13/2008
4470,1012000019,2002-10-21,40.78581,-73.970541,10024,VIOLATION DISMISSED,05/20/2013
4471,-2147483648,2002-10-23,40.647537,-73.907856,11236,VIOLATION CLOSED,06/22/2016
20846,2033430133,2002-10-23,40.877236,-73.875206,10467,NOV SENT OUT,08/04/2009
20847,2033430133,2002-10-23,40.877236,-73.875206,10467,NOV SENT OUT,08/04/2009
20848,-2147483648,2002-10-27,40.599074,-73.79601,11692,FIRST NO ACCESS TO RE- INSPECT VIOLATION,08/13/2008
20853,2027570014,2002-10-29,40.826623,-73.888103,10459,VIOLATION CLOSED,10/31/2016
20849,2048500066,2002-10-29,40.887191,-73.855947,10466,VIOLATION CLOSED,12/05/2019
20852,-2147483648,2002-10-30,40.714148,-73.937314,11211,VIOLATION CLOSED,07/14/2016
20851,-2147483648,2002-10-30,40.636622,-73.985718,11219,VIOLATION CLOSED,03/05/2014
20850,-2147483648,2002-10-30,40.636622,-73.985718,11219,VIOLATION CLOSED,03/05/2014
20854,2037550028,2002-11-01,40.828887,-73.864706,10472,NOV SENT OUT,08/04/2009
4473,-2147483648,2002-11-08,40.711578,-73.917766,11385,VIOLATION CLOSED,02/05/2015
4472,-2147483648,2002-11-08,40.711578,-73.917766,11385,VIOLATION CLOSED,02/05/2015
5532,-2147483648,2002-11-09,40.677253,-73.942562,11216,VIOLATION CLOSED,12/01/2021
20859,-2147483648,2002-11-12,40.702825,-73.783142,11433,NOV SENT OUT,08/06/2009
20861,-2147483648,2002-11-12,40.675826,-73.882151,11208,NOV SENT OUT,07/23/2009
20856,-2147483648,2002-11-12,40.702825,-73.783142,11433,NOV SENT OUT,08/06/2009
20858,-2147483648,2002-11-12,40.702825,-73.783142,11433,NOV SENT OUT,08/06/2009
11178,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
20857,-2147483648,2002-11-12,40.702825,-73.783142,11433,NOV SENT OUT,08/06/2009
11179,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
11183,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
11182,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
11180,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
11181,-2147483648,2002-11-12,40.70391,-73.780397,11433,NOV SENT OUT,07/03/2006
20855,-2147483648,2002-11-12,40.702825,-73.783142,11433,NOV SENT OUT,08/06/2009
6910,2042670031,2002-11-13,40.851759,-73.859808,10462,VIOLATION CLOSED,05/30/2021
20860,-2147483648,2002-11-13,40.578423,-73.981821,11224,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/25/2007
9954,-2147483648,2002-11-14,40.681375,-73.850414,11416,VIOLATION CLOSED,06/27/2022
20862,1018910066,2002-11-19,40.802056,-73.96958,10025,NOV SENT OUT,08/21/2007
5213,2043210038,2002-11-21,40.856688,-73.864598,10462,VIOLATION DISMISSED,04/30/2021
20863,1003970065,2002-11-21,40.722058,-73.985707,10002,VIOLATION CLOSED,11/10/2015
4474,2028330014,2002-11-22,40.84021,-73.91417,10452,VIOLATION CLOSED,03/28/2019
20865,2038160010,2002-11-22,40.828765,-73.850292,10472,NOV SENT OUT,08/13/2009
20866,2038160010,2002-11-22,40.828765,-73.850292,10472,NOV SENT OUT,08/13/2009
20864,2038160010,2002-11-22,40.828765,-73.850292,10472,NOV SENT OUT,08/13/2009
20867,-2147483648,2002-11-24,40.762023,-73.813643,11355,NOV SENT OUT,08/20/2009
20868,-2147483648,2002-11-25,40.713807,-73.936917,11211,FIRST NO ACCESS TO RE- INSPECT VIOLATION,01/20/2003
20869,1011540162,2002-11-25,40.773789,-73.987847,10023,VIOLATION CLOSED,04/28/2016
20870,-2147483648,2002-11-25,40.709484,-73.797988,11432,VIOLATION CLOSED,06/15/2018
20871,1021590077,2002-11-27,40.853918,-73.927306,10040,VIOLATION CLOSED,03/15/2013
20872,-2147483648,2002-11-30,40.684955,-73.761433,11412,NOV SENT OUT,08/04/2009
20874,-2147483648,2002-11-30,40.721559,-73.844912,11375,VIOLATION DISMISSED,09/17/2018
20875,-2147483648,2002-12-01,40.666752,-73.879482,11208,NOV SENT OUT,07/03/2006
20873,-2147483648,2002-12-02,40.684955,-73.761433,11412,NOV SENT OUT,08/04/2009
6929,-2147483648,2002-12-04,40.60632,-73.760205,11691,NOT COMPLIED WITH,04/16/2018
20876,2048680012,2002-12-05,40.890436,-73.850431,10466,NOV SENT OUT,12/06/2002
18581,-2147483648,2002-12-05,40.708147,-73.790331,11432,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/19/2022
4475,-2147483648,2002-12-06,40.767001,-73.932585,11106,VIOLATION DISMISSED,12/30/2015
20877,2046690014,2002-12-08,40.884476,-73.860405,10467,NOV SENT OUT,12/12/2002
20878,-2147483648,2002-12-10,40.739295,-73.919247,11377,NOV SENT OUT,08/13/2007
25241,-2147483648,2002-12-13,40.677484,-73.881633,11208,DEFECT LETTER ISSUED,08/31/2022
4476,-2147483648,2002-12-13,40.685084,-73.992439,11201,VIOLATION CLOSED,08/28/2019
20880,-2147483648,2002-12-16,40.700369,-73.750865,11412,NOV SENT OUT,08/20/2009
20879,1014840001,2002-12-16,40.766951,-73.953665,10021,VIOLATION CLOSED,07/21/2016
20882,1012000046,2002-12-17,40.786362,-73.969797,10024,VIOLATION CLOSED,02/17/2017
20881,-2147483648,2002-12-17,40.626233,-73.992637,11219,NOV SENT OUT,12/20/2002
4477,1021570033,2002-12-20,40.851843,-73.931874,10033,VIOLATION CLOSED,01/18/2013
4481,1021570033,2002-12-20,40.851843,-73.931874,10033,VIOLATION CLOSED,01/18/2013
4480,1021570033,2002-12-20,40.851843,-73.931874,10033,VIOLATION CLOSED,01/18/2013
4479,1021570033,2002-12-20,40.851843,-73.931874,10033,VIOLATION CLOSED,01/18/2013
4478,1021570033,2002-12-20,40.851843,-73.931874,10033,VIOLATION CLOSED,01/18/2013
20883,2048680012,2002-12-23,40.890436,-73.850431,10466,NOV SENT OUT,12/26/2002
10500,1018900015,2002-12-23,40.79927,-73.970293,10025,VIOLATION CLOSED,02/04/2013
20884,2048680012,2002-12-23,40.890436,-73.850431,10466,NOV SENT OUT,12/26/2002
20885,-2147483648,2002-12-27,40.648462,-74.015871,11220,NOV SENT OUT,07/03/2006
20886,-2147483648,2002-12-27,40.648462,-74.015871,11220,NOV SENT OUT,07/03/2006
20887,-2147483648,2002-12-27,40.670144,-73.923073,11233,VIOLATION CLOSED,09/15/2014
20890,-2147483648,2002-12-27,40.698426,-73.912109,11237,NOV SENT OUT,01/02/2003
20889,-2147483648,2002-12-27,40.578327,-73.981803,11224,VIOLATION CLOSED,04/16/2015
20888,-2147483648,2002-12-27,40.578327,-73.981803,11224,VIOLATION CLOSED,04/16/2015
20893,-2147483648,2002-12-30,40.682388,-73.892628,11207,VIOLATION CLOSED,10/20/2016
20892,-2147483648,2003-01-03,40.578158,-73.972364,11224,NOV SENT OUT,08/30/2007
20894,-2147483648,2003-01-04,40.700685,-73.908662,11385,NOV SENT OUT,01/07/2003
20895,-2147483648,2003-01-06,40.663769,-73.917998,11212,VIOLATION DISMISSED,07/27/2015
20896,-2147483648,2003-01-07,40.672526,-73.871209,11208,VIOLATION CLOSED,02/13/2020
20897,1020100054,2003-01-08,40.819284,-73.939469,10030,VIOLATION CLOSED,04/29/2015
20898,-2147483648,2003-01-12,40.59784,-73.759882,11691,VIOLATION DISMISSED,10/30/2014
20899,-2147483648,2003-01-12,40.59784,-73.759882,11691,VIOLATION DISMISSED,10/30/2014
20900,-2147483648,2003-01-12,40.578327,-73.981803,11224,VIOLATION CLOSED,04/16/2015
6370,-2147483648,2003-01-15,40.647397,-73.968303,11218,NOV CERTIFIED LATE,11/10/2009
20901,-2147483648,2003-01-19,40.701956,-73.805235,11435,NOV SENT OUT,08/20/2009
20902,-2147483648,2003-01-22,40.690313,-73.913075,11221,VIOLATION CLOSED,08/13/2014
20903,-2147483648,2003-01-22,40.714564,-73.822657,11435,NOV SENT OUT,08/20/2009
20910,-2147483648,2003-01-25,40.685186,-73.933422,11221,NOV SENT OUT,08/04/2009
20911,-2147483648,2003-01-25,40.685186,-73.933422,11221,NOV SENT OUT,08/04/2009
20904,-2147483648,2003-01-26,40.661758,-73.953644,11225,DEFECT LETTER ISSUED,01/04/2019
20905,-2147483648,2003-01-27,40.602197,-73.994235,11214,NOV SENT OUT,09/03/2009
20906,-2147483648,2003-01-28,40.658756,-73.919431,11212,VIOLATION CLOSED,05/09/2013
20907,-2147483648,2003-01-28,40.658756,-73.919431,11212,VIOLATION CLOSED,05/09/2013
20908,1018480009,2003-01-28,40.803271,-73.956663,10026,VIOLATION CLOSED,07/15/2016
4483,-2147483648,2003-01-29,40.59784,-73.759882,11691,VIOLATION DISMISSED,10/30/2014
4482,1020990049,2003-01-29,40.832021,-73.948112,10031,VIOLATION CLOSED,08/10/2015
20909,-2147483648,2003-01-29,40.59784,-73.759882,11691,VIOLATION DISMISSED,10/30/2014
20912,-2147483648,2003-02-02,40.614907,-73.946419,11229,VIOLATION CLOSED,08/05/2017
20913,-2147483648,2003-02-03,40.65061,-74.004577,11232,VIOLATION CLOSED,06/12/2014
20914,-2147483648,2003-02-03,40.65061,-74.004577,11232,VIOLATION CLOSED,06/12/2014
4484,1022370012,2003-02-04,40.866557,-73.927538,10034,VIOLATION CLOSED,07/24/2015
20915,-2147483648,2003-02-05,40.607584,-73.984265,11204,VIOLATION CLOSED,02/11/2019
20916,-2147483648,2003-02-05,40.634009,-73.991922,11219,NOV CERTIFIED LATE,03/17/2003
20917,-2147483648,2003-02-05,40.634009,-73.991922,11219,NOV CERTIFIED LATE,03/17/2003
20918,-2147483648,2003-02-08,40.64405,-73.957393,11226,VIOLATION CLOSED,01/06/2015
20919,-2147483648,2003-02-10,40.607584,-73.984265,11204,VIOLATION CLOSED,02/11/2019
20920,2051350051,2003-02-11,40.867054,-73.82173,10475,VIOLATION CLOSED,10/04/2012
4485,-2147483648,2003-02-12,40.702102,-73.906514,11385,VIOLATION CLOSED,10/03/2013
20923,-2147483648,2003-02-13,40.653738,-73.931806,11203,NOV SENT OUT,08/13/2009
20921,-2147483648,2003-02-13,40.653738,-73.931806,11203,NOV SENT OUT,08/13/2009
20922,1019900001,2003-02-14,40.808999,-73.965686,10027,NOV SENT OUT,02/18/2003
20924,2039387501,2003-02-20,40.835571,-73.856008,10462,VIOLATION DISMISSED,03/25/2020
84,-2147483648,2003-02-20,40.678878,-73.955218,11238,DEFECT LETTER ISSUED,04/18/2021
20927,-2147483648,2003-02-22,40.643916,-73.896949,11236,VIOLATION CLOSED,04/16/2018
20925,-2147483648,2003-02-23,40.702194,-73.888716,11385,VIOLATION CLOSED,07/08/2014
20926,-2147483648,2003-02-23,40.702194,-73.888716,11385,VIOLATION CLOSED,07/08/2014
20929,-2147483648,2003-02-24,40.70322,-73.921747,11237,SECOND NO ACCESS TO RE-INSPECT VIOLATION,10/07/2016
20928,-2147483648,2003-02-24,40.70322,-73.921747,11237,SECOND NO ACCESS TO RE-INSPECT VIOLATION,10/07/2016
20930,1021610122,2003-02-24,40.855329,-73.928599,10040,VIOLATION CLOSED,03/19/2018
4486,1018370021,2003-02-25,40.795829,-73.962757,10025,VIOLATION CLOSED,02/03/2014
6957,-2147483648,2003-03-03,40.582331,-73.958224,11235,NOV SENT OUT,07/30/2009
20931,1015860001,2003-03-03,40.777998,-73.945598,10128,VIOLATION CLOSED,02/18/2014
20891,-2147483648,2003-03-03,40.771648,-73.890195,11370,NOV SENT OUT,08/20/2009
20932,2031430242,2003-03-05,40.856937,-73.895777,10458,NOV SENT OUT,07/23/2009
5485,-2147483648,2003-03-05,40.652084,-73.96439,11226,VIOLATION CLOSED,11/20/2020
20933,-2147483648,2003-03-06,40.611823,-73.996539,11214,VIOLATION DISMISSED,07/27/2015
20936,-2147483648,2003-03-06,40.582809,-73.967034,11235,VIOLATION CLOSED,12/11/2014
20935,-2147483648,2003-03-06,40.582809,-73.967034,11235,VIOLATION DISMISSED,12/12/2014
20934,-2147483648,2003-03-06,40.582809,-73.967034,11235,VIOLATION DISMISSED,12/12/2014
20941,-2147483648,2003-03-07,40.731325,-73.848757,11375,VIOLATION CLOSED,09/28/2018
20937,-2147483648,2003-03-08,40.70322,-73.921747,11237,SECOND NO ACCESS TO RE-INSPECT VIOLATION,10/07/2016
20939,-2147483648,2003-03-09,40.745123,-73.876828,11373,NOV SENT OUT,03/13/2003
20938,1021310023,2003-03-11,40.844358,-73.935998,10033,VIOLATION CLOSED,01/23/2014
20940,-2147483648,2003-03-12,40.607375,-73.749324,11691,VIOLATION CLOSED,12/07/2017
20942,-2147483648,2003-03-13,40.689579,-73.796401,11435,NOV SENT OUT,08/20/2009
20943,-2147483648,2003-03-16,40.739517,-73.897653,11377,VIOLATION CLOSED,11/22/2014
20944,-2147483648,2003-03-17,40.668545,-73.926207,11213,VIOLATION CLOSED,02/05/2015
6371,-2147483648,2003-03-17,40.647397,-73.968303,11218,NOV CERTIFIED LATE,11/10/2009
20946,-2147483648,2003-03-18,40.758065,-73.87243,11369,VIOLATION CLOSED,10/17/2017
20945,-2147483648,2003-03-18,40.758065,-73.87243,11369,VIOLATION CLOSED,10/17/2017
20947,-2147483648,2003-03-18,40.758065,-73.87243,11369,VIOLATION CLOSED,10/17/2017
440,-2147483648,2003-03-20,40.704271,-73.925118,11237,VIOLATION CLOSED,01/12/2021
8573,-2147483648,2003-03-21,40.661191,-73.933579,11203,VIOLATION CLOSED,07/26/2021
